Jurisdiction ID,Jurisdiction,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances,JurisdictionGEO
CT0014000,Thomaston,7906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,11,2935,0,0,1,1,3,1640,1,0,9,1,6,0,0,0,1,140,5,252,18,1704,8,4573,1,10,8,19772,0,0,16,2241,14,27335,12,1201,31,156,7,5,1,0,0,0,0,48440,0,0,0,0,0,0,1,1,1,48,39,45079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Thomaston, CT
(41.674124, -73.073189)"
CT0011700,Redding,8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49121,0,0,0,0,1,20,9,3,4,0,2,0,0,0,0,0,0,0,6,3960,0,0,0,0,8,8100,0,0,34,95185,37,106422,7,812,4,11,6,1,0,0,0,0,0,37212,0,0,0,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Redding, CT
(41.304131, -73.379918)"
CT0015300,Watertown,22821,0,0,0,0,0,0,3,1,0,0,0,0,3,9371,0,0,0,0,1,2,1,3754,2,562,0,0,2,0,0,0,5,2,0,0,5,5,3,3,7,7,12,9639,48,149703,0,0,2,6202,10,14020,0,0,26,6,39,8,7,5,1,100,0,0,56,15105,139,37110,31,67758,12,3436,65,101831,0,0,54,41428,146,255338,98,10500,114,930,69,22,1,0,0,2,0,221547,0,0,0,0,0,0,0,0,0,151,138,219136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Watertown, CT
(41.606284, -73.11839)"
CT0001100,Bloomfield,20637,1,1,0,0,0,0,7,2,1,0,2,153,1,2009,1,399,0,0,0,0,0,0,4,1656,4,0,0,0,0,0,4,0,2,0,3,2,7,6,30,25,12,11009,36,59020,0,0,6,10795,13,11444,0,0,31,7,33,9,3,1,0,0,2,222,105,22255,52,26811,17,20450,28,8296,31,84509,0,0,187,249474,196,397883,120,12939,106,1195,80,24,7,0,0,0,0,72039,0,0,0,0,0,0,0,0,0,252,83,60667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Bloomfield, CT
(41.830957, -72.737425)"
CT0016200,Winchester,11237,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,5,640,16,3920,14,6844,1,180,11,13127,8,7510,31,3,20,2,4,0,0,0,0,0,26,6570,87,14840,3,801,2,1750,44,63053,0,0,28,7569,73,88140,50,5847,67,596,27,6,1,0,0,4,0,46502,0,0,0,1,0,3000,1,1,1,125,75,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Winchester, CT
(41.901973, -73.133851)"
CT0011100,Plymouth,12257,0,0,0,0,0,0,1,1,0,0,0,0,1,100,0,0,1,714,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,500,0,0,13,6069,1,1,0,0,8,9497,10,1,8,1,5,1,0,0,0,0,9,591,53,12132,7,5840,3,3700,15,8423,0,0,60,63578,59,90971,26,2861,62,432,20,12,3,1,0,3,0,138000,0,0,0,0,0,0,0,0,0,40,40,61369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Plymouth, CT
(41.671982, -73.052909)"
CT00A5900,Groton Town,31662,0,0,0,0,0,0,5,0,0,0,1,1,8,7723,0,0,2,592,4,421,2,2746,3,1709,5,2,1,0,3,1,11,2,1,0,4,1,3,3,13,10,18,32709,29,27978,0,0,2,570,5,10428,0,0,23,1,27,1,4,0,1,100,0,0,110,22493,40,22353,7,19898,6,960,48,73911,0,0,163,248645,195,375937,103,11204,77,1219,64,7,1,2,0,5,1,96295,1,0,1,0,0,0,1,0,1,265,125,62039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,"Groton Town, CT
(41.343693, -72.07877)"
CT0010300,Norwalk,87397,0,0,0,0,0,0,17,4,2,1,18,1937,1,200,1,153,3,1921,5,702,0,0,13,1825,9,6,8,1,3,1,21,7,26,12,34,22,68,43,50,35,59,143524,96,184963,0,0,13,12585,34,150359,0,0,116,23,53,5,33,3,9,10978,2,101,335,91972,465,239395,80,46958,35,3316,275,409712,0,0,111,112791,401,888127,216,22832,695,4264,284,89,9,0,0,31,0,508525,1,1,1,0,0,0,4,1,4,790,637,234548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,"Norwalk, CT
(41.11805, -73.412906)"
CT0007700,Manchester,57675,0,0,0,0,0,0,18,10,0,0,7,857,15,4148,0,0,0,0,1,85,3,10000,11,6487,7,2,3,5,3,1,24,17,2,1,16,15,19,19,12,14,32,55799,67,57166,0,0,14,20437,38,40301,0,0,55,14,91,17,5,2,2,152,2,614,574,165392,249,122631,67,32813,69,20227,226,124128,4,303,161,78491,554,495560,417,44094,383,5097,494,56,10,3,0,10,2,430485,5,2,250000,1,1,9500,1,0,0,523,427,312235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,"Manchester, CT
(41.770668, -72.520868)"
CTSP17200,Mohegan Sun Casino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,5810,0,0,0,0,0,0,0,0,0,0,0,5810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mohegan Sun Casino, CT
(41.968899, -72.794197)"
CTSP02000,Burlington,8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,601,2,765,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,100,0,0,3,5425,0,0,13,12165,10,17180,4,455,3,55,2,1,1,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,13,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burlington, CT
(41.769828, -72.962087)"
CT0005900,Groton City,9753,0,0,0,0,0,0,10,2,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,3,3,7,6,4,276,4,4400,0,0,0,0,1,0,0,0,1,1,7,3,1,0,0,0,0,0,0,0,52,25702,6,456,10,2935,43,20334,0,0,53,23242,85,67757,50,4637,29,275,29,6,0,0,0,5,1,77299,1,1,20,0,0,0,2,2,701,199,177,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,"Groton City, CT
(41.343693, -72.07877)"
CT0008100,Middlebury,6797,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,1,300,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1300,4,6751,4,25401,0,0,0,0,3,680,8,2,3,0,2,0,0,0,0,0,5,223,16,10463,0,0,0,0,5,12261,0,0,19,16624,24,38621,7,882,14,68,7,5,0,0,0,0,0,99400,0,0,0,0,0,0,0,0,0,15,6,77986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middlebury, CT
(41.529492, -73.127625)"
CT0004200,East Hampton,14069,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,8049,3,701,0,0,3,840,8,5453,0,0,11,0,5,1,2,0,0,0,1,1000,9,924,14,1899,2,2,0,0,16,16989,0,0,26,8912,23,29122,6,466,39,138,14,2,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,3,3,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Hampton, CT
(41.575581, -72.502526)"
CT0009400,Newington,30878,0,1,0,0,0,620,11,5,1,0,1,200,14,12587,0,0,4,1859,1,0,2,27032,1,1026,2,2,0,1,0,0,21,14,0,0,0,0,2,1,0,0,27,79605,46,85612,0,0,10,34315,42,149957,0,0,50,17,73,17,2,0,1,206,1,90,230,69263,181,63487,45,43073,10,2870,54,30237,0,0,147,242128,333,427075,201,22505,135,1774,218,47,6,5,1,7,1,529628,1,1,5,0,0,0,1,0,100,90,76,490987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,"Newington, CT
(41.698002, -72.723843)"
CT0015800,Westport,27131,0,0,0,0,0,0,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,0,0,0,0,26,474562,0,0,0,0,11,31002,11,1,24,7,2,0,0,0,0,0,33,20544,57,42054,4,4804,14,7896,33,196775,0,0,88,897482,155,1165270,36,3958,38,327,48,9,2,0,0,1,0,224376,0,0,0,0,0,0,0,0,0,60,43,71936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Westport, CT
(41.14044, -73.353182)"
CT0009900,North Branford,14653,0,0,0,0,0,0,3,3,0,0,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,33211,15,62999,0,0,6,1580,4,14175,0,0,15,6,13,1,3,0,0,0,0,0,9,910,48,21905,1,15000,0,0,19,75450,0,0,64,84028,68,195056,18,1863,55,374,17,6,0,3,1,0,0,27602,0,0,0,0,0,0,0,0,0,57,33,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"North Branford, CT
(41.324919, -72.770281)"
CT0012800,Simsbury,24481,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,599,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,14165,4,16690,0,0,1,0,5,2672,0,0,6,0,4,0,2,0,1,1585,0,0,16,5041,22,24611,6,23766,3,1949,15,77842,0,0,51,38635,69,171090,22,2022,23,317,18,10,5,0,0,0,0,47883,0,0,0,0,0,0,0,0,0,63,37,53169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Simsbury, CT
(41.875874, -72.801404)"
CT0015900,Wethersfield,27679,0,0,0,0,0,0,3,3,0,0,1,1520,5,23328,1,402,1,300,1,300,4,14312,1,178,4,0,1,0,2,1,7,3,0,0,2,1,3,3,11,10,7,19732,13,44456,0,0,7,10802,68,5000,0,0,4,1,91,7,0,0,0,0,0,0,89,16296,55,54624,15,10008,4,1686,36,52948,0,0,6,18308,105,146090,73,7180,27,600,98,34,3,0,0,2,0,249006,0,0,0,1,0,500,0,0,0,141,126,192386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"Wethersfield, CT
(41.712487, -72.663607)"
CT0010600,Old Saybrook,10922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,10,0,0,2,1950,0,0,0,0,1,9057,0,0,3,3,0,0,0,0,0,0,0,0,19,15141,13,9816,2,814,3,550,0,0,0,0,70,80963,62,103823,26,3039,19,422,52,2,1,0,0,0,0,20380,0,0,0,0,0,0,0,0,0,38,38,32678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,"Old Saybrook, CT
(41.295121, -72.382292)"
CTSP11500,Prospect,9174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,5,2376,13,24980,0,0,5,592,4,856,0,0,17,2,8,1,2,0,0,0,0,0,8,268,10,86521,1,260,0,0,8,23610,0,0,21,633996,33,743960,5,514,10,181,9,5,0,0,0,9,0,63684,0,0,0,1,0,5000,0,0,0,14,10,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prospect, CT
(41.502629, -72.979046)"
CTSP02600,Chester,3943,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1600,0,0,0,0,1,4375,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,300,0,0,2,1950,0,0,4,15378,6,17613,0,0,1,15,1,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,6,5,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chester, CT
(41.40159, -72.453465)"
CT0010900,Plainfield,15402,0,0,0,0,0,0,11,3,0,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,5,4,2,661,10,100985,0,0,0,0,2,4100,0,0,7,1,7,0,0,0,0,0,0,0,6,500,12,7382,7,996,1,1600,17,20974,0,0,27,15332,37,45981,6,626,27,177,21,5,1,1,0,1,0,16152,1,0,10,0,0,0,0,0,0,102,85,16705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Plainfield, CT
(41.67731, -71.918131)"
CTSP07100,Lebanon,7279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,5105,8,17950,0,0,0,0,5,11842,0,0,8,0,9,2,0,0,0,0,0,0,0,0,4,1161,2,1010,0,0,1,2500,0,0,11,22574,13,27094,2,141,3,10,3,3,0,0,0,1,0,14260,0,0,0,0,0,0,0,0,0,11,8,5300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lebanon, CT
(41.636294, -72.212599)"
CT0015100,Waterbury,113022,4,4,0,0,1,20,32,22,0,0,165,268675,23,6157,4,1730,23,15396,22,21817,9,15139,11,19952,107,27,26,7,16,6,108,37,42,9,54,32,41,24,37,15,64,74090,187,401965,161,276603,60,37236,16,10037,34,130706,485,59,30,24,7,7,4,1149,10,2219,1030,234553,601,728739,305,149075,25,9440,880,911879,8,4265,330,317208,1504,2246934,994,99933,695,11660,568,763,56,5,0,41,1,6449582,5,3,1300,9,0,49700,0,0,0,991,832,6326263,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,39,39,"Waterbury, CT
(41.554261, -73.043069)"
CT0004700,East Windsor,10344,0,0,0,0,0,0,8,4,1,0,0,0,1,0,0,0,1,629,0,0,1,8450,0,0,2,3,1,1,0,0,0,0,0,0,0,0,1,1,3,1,2,1337,6,17217,0,0,3,846,26,21746,0,0,29,0,6,1,2,0,0,0,0,0,104,15530,20,23553,27,39217,0,0,30,50859,1,10,82,100917,127,222117,68,6975,69,994,73,15,2,3,0,1,0,157812,3,1,380001,1,0,1000,4,1,302,123,65,139408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"East Windsor, CT
(41.899986, -72.58032)"
