stat_key,Jurisdiction,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances,DataLensLocation
Connecticut,Connecticut Total,3591990,88,76,0,6,8,4304,759,256,31,12,1775,793464,497,1077063,87,57935,171,68792,292,276097,91,502337,255,229542,1081,274,315,101,249,81,1523,522,616,265,1044,691,1602,1075,1187,832,2089,4487967,4230,9005652,2492,5536065,1099,1256635,1410,3338798,685,1828842,6931,1093,4051,762,1023,129,198,34905,118,33070,11739,3193497,10652,16449435,4444,2013577,1688,605142,9330,15432413,329,94443,12748,21548395,23211,57942738,12610,1264866,15425,197273,11982,4952,511,230,34,918,101,32776099,114,50,2593541,112,9,546909,73,43,82864,27373,18353,23233867,29,21,0,3,0,17,2,0,10,0,0,0,1,1,4,0,5,0,0,1,1,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,14,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,7,1,33,23,0,1,6,0,2,0,2,24,30,0,713,638,"Connecticut Total, CT
(41.152815, 1.215182)"
CSP Total,State Police Total,523108,3,2,0,2,2,0,84,24,0,0,3,2251,5,445,3,1244,7,607,5,1691,2,44866,4,1190,4,3,7,5,2,1,16,15,12,2,33,25,60,37,121,64,206,655387,504,1539366,0,0,69,75900,162,654800,0,0,516,97,416,96,9,3,2,3710,2,1155,201,59950,168,211085,162,179816,25,25599,153,564107,2,322,1907,4750528,1624,5734400,520,55589,478,6283,839,201,65,16,4,45,14,3035437,19,7,1274018,8,1,55502,9,3,656,2025,995,1287547,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,30,26,"State Police Total, CT
"
CT0000200,Ansonia,19569,0,0,0,0,0,0,6,1,0,0,12,3940,2,430,0,0,1,200,3,700,0,0,0,0,8,4,3,1,2,0,5,1,1,1,4,3,4,2,3,2,16,10383,30,86395,0,0,5,2650,11,71403,0,0,36,2,25,1,1,0,0,0,0,0,71,8631,36,19852,23,1720,14,2475,72,96745,0,0,66,138588,118,257071,101,9842,63,1098,64,27,2,0,0,3,0,207310,1,0,1000,1,0,12000,0,0,0,223,136,131261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"Ansonia, CT
(41.34198, -73.078296)"
CT0000400,Avon,16697,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3583,7,11636,0,0,3,720,5,7830,0,0,14,6,5,2,1,0,0,0,0,0,55,21564,29,7341,5,1126,1,600,32,57077,0,0,21,153199,69,237135,37,3340,37,432,46,8,2,0,0,0,0,12326,1,0,1,0,0,0,0,0,0,34,18,20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Avon, CT
(41.809641, -72.830547)"
CT0000700,Berlin,19213,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,5,5,11,7746,20,66089,0,0,19,15706,10,10531,0,0,40,5,17,7,3,0,0,0,0,0,57,12091,42,15384,10,17247,6,5765,38,142220,0,0,74,257804,118,443579,59,6302,50,630,69,17,2,0,0,2,0,219908,1,1,10001,0,0,0,2,2,201,105,74,22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"Berlin, CT
(41.626049, -72.749301)"
CT0000900,Bethel,19055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58514,0,0,0,0,6,12673,12,7,10,4,0,0,0,0,0,0,30,8453,35,17550,1,75,3,634,5,10739,0,0,66,176883,58,210120,37,4016,45,198,39,4,1,0,0,3,0,30000,0,0,0,0,0,0,0,1,0,68,58,24093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bethel, CT
(41.371727, -73.407448)"
CT0001100,Bloomfield,20659,0,0,0,0,0,0,7,2,0,0,3,343,1,55,0,0,0,0,3,5027,0,0,5,443,3,1,1,1,5,1,3,3,1,1,3,3,7,5,10,9,28,361884,31,57882,0,0,5,6762,27,28913,0,0,39,3,39,3,13,1,0,0,0,0,105,17689,47,23881,18,8899,21,4347,32,30819,0,0,177,173269,184,247277,100,9890,116,1737,96,19,4,0,0,3,0,76762,0,0,0,1,0,1,0,0,0,289,66,63901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bloomfield, CT
(41.830957, -72.737425)"
CT0001400,Branford,30253,1,2,0,0,0,0,0,0,0,0,1,430,4,12213,0,0,2,64,0,0,0,0,1,2330,3,0,0,0,1,1,4,2,3,3,3,2,3,3,7,3,10,6772,26,147104,0,0,15,16689,4,14357,0,0,37,7,17,5,1,1,0,0,0,0,188,39154,135,116340,12,1016,5,4350,61,103431,0,0,184,375064,268,624195,113,12944,204,2216,156,18,5,1,0,4,0,77211,0,0,0,0,0,0,1,1,1,229,78,73641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,"Branford, CT
(41.279802, -72.81404)"
CT0001500,Bridgeport,147169,11,13,0,0,0,3103,84,19,8,2,384,262993,66,40666,11,5332,21,8942,52,53533,3,9234,9,2010,218,32,50,13,39,9,239,44,142,34,197,107,309,175,41,17,161,181062,403,614265,387,731590,116,327229,15,24967,47,200797,716,46,324,15,89,7,9,1355,14,2557,216,19986,670,402530,563,135698,88,25192,338,238459,2,60,502,578880,942,1316941,553,63774,907,24002,215,652,48,51,5,51,7,3388377,5,1,451,26,0,133350,1,0,1,2397,1220,1520881,3,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,5,0,69,68,"Bridgeport, CT
(41.179195, -73.189476)"
CT0001700,Bristol,63349,3,2,0,0,0,0,12,2,0,0,7,550,6,1148,5,2385,5,1272,5,708,2,5800,5,11625,10,4,5,0,4,1,16,12,3,1,11,6,5,1,3,2,76,129976,185,392464,0,0,25,47760,50,134231,0,0,143,29,144,34,49,5,1,20,1,5,253,52289,323,120507,56,26625,23,17876,215,326789,0,0,211,262684,493,769186,314,32545,276,5064,246,73,10,5,0,13,5,606413,3,2,2401,1,0,3000,1,1,1000,852,548,420869,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,5,"Bristol, CT
(41.673037, -72.945791)"
